"alpha","lambda","deviance"
1,0.25111591545607,1.42702207753564
1,0.25111591545607,1.42179816634953
0.2,0.809498521796597,1.42157981845834
1,0.25111591545607,1.42859400418841
1,0.131057571358175,1.41853890134183
1,1.27615829025998,1.43172448189782
1,0.169991405594118,1.40289220341594
1,0.169991405594118,1.39076730123516
1,0.285993829661746,1.42233002700337
1,0.267988063820568,1.42860141036938
1,3.612134746983,1.41709425110425
1,0.98387448239243,1.41814761858202
1,0.131057571358175,1.34771622313819
1,0.206609649908786,1.42284265382186
0.95,0.169991405594118,1.41581689214982
1,3.17162270532945,1.42390195365613
0.2,0.584803547642573,1.39566103336535
1,0.149260379099504,1.27180680717013
0.45,0.169991405594118,1.33702115386252
1,0.25111591545607,1.41552530915906
1,0.220491480777478,1.42233301171094
0.1,1.04997971594093,1.42237801424097
0.25,0.54798514581063,1.42483375701744
1,0.25111591545607,1.41762169028469
1,0.758533643115514,1.42390788601264
1,0.25111591545607,1.42441012194259
1,2.44521284809769,1.4291169848368
0.9,0.181412904747863,1.41615312807857
0.15,0.809498521796597,1.4177272052225
0.1,0.758533643115514,1.36711343062178
1,0.513484778332143,1.41918175222444
1,0.149260379099504,1.32379453145587
0.5,0.347600426127253,1.42372360199774
1,0.235306013619926,1.41760982557168
0.35,0.347600426127253,1.41161841142957
1,0.235306013619926,1.42337304065123
1,2.14701087628789,1.42076108505818
0.95,0.181412904747863,1.41909571064862
1,0.131057571358175,1.3837548961574
0.3,0.37095524197208,1.42047752555845
1,0.235306013619926,1.41761575792818
1,0.149260379099504,1.38537265809405
1,0.267988063820568,1.43174526367491
0.3,0.30520937924816,1.32857608089941
1,0.235306013619926,1.41866470393255
1,0.149260379099504,1.36273018643374
1,0.0683990378670678,1.1563714962303
1,0.159288987826013,1.40170381760965
1,0.25111591545607,1.42546647412793
1,0.267988063820568,1.41865136539507
0.1,0.54798514581063,1.33735301181404
0.1,1.12052647326172,1.41344167166625
1,0.122806372566999,1.36745943223701
0.1,0.513484778332143,1.38381252844937
1,0.25111591545607,1.41447783697916
1,0.267988063820568,1.41917876751687
1,0.25111591545607,1.41447783697916
0.1,1.36190168876479,1.42272465865601
1,0.193601799420594,1.42493310259099
1,0.206609649908786,1.41813873857658
1,2.44521284809769,1.42598798095186
1,0.220491480777478,1.42807990354545
0.75,0.181412904747863,1.37815778070652
0.75,0.149260379099504,1.37420135621263
1,0.159288987826013,1.35359721933603
1,0.267988063820568,1.41918175222444
1,0.220491480777478,1.42441900194803
0.1,1.04997971594093,1.41137749897532
1,0.98387448239243,1.42232556847133
1,0.513484778332143,1.42127960717454
1,0.169991405594118,1.35634833344005
1,2.14701087628789,1.42127367481803
1,0.220491480777478,1.4233700930023
0.4,0.285993829661746,1.3684157239145
1,0.235306013619926,1.42650650306822
1,0.666027901442723,1.41709277727978
1,0.267988063820568,1.42912884954982
1,0.107829720338635,1.31852514660077
1,0.25111591545607,1.41604976363192
1,0.235306013619926,1.41762169028469
0.1,0.809498521796597,1.3865218139077
1,0.267988063820568,1.42283672146536
1,0.25111591545607,1.421799640174
1,0.220491480777478,1.43069484384607
0.1,0.710777440903922,1.34155587995051
1,0.98387448239243,1.42181297871148
1,0.25111591545607,1.42390490130507
1,0.25111591545607,1.42126479481259
1,0.267988063820568,1.4238974951241
0.95,0.0887186331000396,1.29310455671248
1,0.25111591545607,1.4144822955112
1,0.25111591545607,1.41500081762756
1,0.347600426127253,1.41919063222988
1,2.44521284809769,1.42753765200307
1,0.267988063820568,1.41866617775702
1,0.235306013619926,1.41866319304944
0.1,0.481156505052286,1.34954934873514
1,0.25111591545607,1.42128852423861
0.45,0.206609649908786,1.3083661773783
1,0.235306013619926,1.4144882278677
0.1,0.624095729510019,1.36426571072693
1,0.0729946793372078,1.28782737602448
1,0.220491480777478,1.4223285531789
1,0.235306013619926,1.4123888620345
1,0.25111591545607,1.41656828574828
1,0.235306013619926,1.42179816634953
1,0.235306013619926,1.41815060328959
0.1,0.54798514581063,1.3317468570884
1,0.220491480777478,1.41970473287284
0.65,0.220491480777478,1.40379856143748
0.2,0.347600426127253,1.40078381228684
1,0.25111591545607,1.4239034274806
1,0.235306013619926,1.4259924394839
1,0.25111591545607,1.42232560552997
0.55,0.193601799420594,1.2854778820251
0.5,0.30520937924816,1.42016989252155
0.25,0.347600426127253,1.33084874344088
0.1,1.04997971594093,1.41573581009324
1,0.25111591545607,1.43227565050428
1,0.149260379099504,1.24175093520616
1,0.235306013619926,1.42598499624429
1,0.584803547642573,1.42285451853487
1,0.131057571358175,1.36083819820978
1,0.220491480777478,1.42598647006875
