"alpha","lambda","deviance"
0.1,0.167328647151483,0.933782223124727
0.45,0.0312550797355535,0.764056911513691
0.1,0.106622417085751,0.730997460457656
0.2,0.0727305349458352,0.781339669964194
0.1,0.140069049874035,0.837419165298956
1,0.0160665768618854,0.410421119979767
1,0.0132708080895885,0.673205706513237
0.15,0.128966313747531,0.955513539770044
0.1,0.102725982053667,0.673964912314282
1,0.0579171566117291,1.0406286548863
0.1,0.218250731574623,0.904399858036334
0.2,0.107841570185,0.930177888220195
0.1,0.154224040493535,0.962980597465883
0.1,0.156864546129867,0.935500594482125
0.4,0.0223420001732434,0.717693075196424
0.1,0.259860568849593,1.0254661064726
0.1,0.0974689845458994,0.800816231930597
0.15,0.199148097906645,0.959971701413534
0.1,0.339519050010729,1.08064447299974
0.75,0.0462005346935272,0.955177451618214
0.25,0.0744247181033002,0.898878211360578
0.2,0.141010484347763,0.817817291395348
0.25,0.105540606894215,0.920445150562593
1,0.0131019468941205,0.566546794410978
0.65,0.0432284812812816,0.921992680884109
0.85,0.0213542638247098,0.548063634681953
0.55,0.0407422614069517,0.788103339117415
0.55,0.0293982435026349,0.662018786475125
0.4,0.0646330584337595,0.900148760555188
1,0.037366399520004,0.959400738825646
1,0.0692023399424866,0.957860646983193
0.1,0.266387702083505,0.9669089898734
0.25,0.0658361132649544,0.885836781881595
0.65,0.052561277878749,0.933017018194584
0.95,0.0195554334992718,0.662339258103746
0.15,0.0236476202196833,0.489531852728373
0.1,0.142021656940822,1.04925317275699
0.45,0.22953128190281,1.15191433351859
0.7,0.0388963557592013,0.779970636465399
0.1,0.145803322139859,0.924717660652274
1,0.0106855432175045,0.343226459754725
0.15,0.0183545778355417,0.521530488051275
0.1,0.223759471213583,1.0288272771401
0.45,0.0853881732690462,1.12659646562612
0.3,0.147631111234742,1.02671618107772
0.1,0.0758170467332881,0.677049449523605
0.15,0.115152239936933,0.851880384688562
0.1,0.185494473053496,1.00981840443846
0.6,0.0447612697319692,0.813567099426693
0.95,0.047591806593274,1.0574366550162
0.6,0.0449926643118583,0.69165004103363
0.5,0.0283645619971593,0.753368293442892
0.5,0.0839028119011799,0.895121592299113
0.1,0.0572422443234521,0.641863420289574
0.9,0.0106344335842464,0.466338146548845
0.1,0.0403954413116341,0.573861648068303
0.1,0.147845364636259,0.999374254175528
0.85,0.0785908405839846,1.09188790249033
0.1,0.0802639309834508,0.665468503995246
0.25,0.142471138597467,1.07479918688138
0.1,0.0279450303848203,0.479499372541897
0.1,0.195832176041329,1.0666137297922
0.15,0.177791201887062,1.14857690079367
0.75,0.0262119414100469,0.855805346755036
0.7,0.0426578702190197,0.93903838426239
0.1,0.411615109663619,1.14645927606376
0.1,0.115519340612315,0.840295326127176
0.8,0.0135605454558469,0.523542540896323
0.6,0.0155915090796398,0.589838925623538
0.4,0.0288710220221718,0.737775575818378
0.65,0.0103833393343998,0.489206892026468
0.1,0.162787209532754,0.985029716508582
0.15,0.0764286823505743,0.766133801438764
0.1,0.100187345079318,0.896199475803702
0.1,0.0479703361223037,0.610817498369086
0.95,0.0549514011125006,0.911841536921003
0.85,0.0223554171119462,0.60761139016572
0.95,0.0161760907173682,0.589588853358806
0.45,0.0195155631613742,0.717166222034878
0.55,0.00504800353953072,0.411209376729406
1,0.00782162364437132,0.47934246847072
0.35,0.0117984209425893,0.64076746043343
0.1,0.167337766836841,0.978796524083147
0.1,0.190545023300627,1.04728036150087
0.1,0.0411960852294608,0.702240095952721
0.95,0.0422924429903149,0.806797272458464
0.1,0.314855395870274,1.16348966600361
0.15,0.212806212828414,0.870546431810532
0.1,0.0265427078726772,0.445533493307929
0.15,0.0953390781241156,0.776379603024104
0.55,0.0305497667511719,0.738483790608416
0.1,0.367383148293908,1.19783989807692
0.6,0.0434982851554352,0.988854299538605
0.15,0.108087508295774,0.834321963194943
0.75,0.0120903667160376,0.527282762514825
0.1,0.0289751594006073,0.332372712452262
0.8,0.0196594788534649,0.643390209985275
0.1,0.0539949905606476,0.780311709606309
0.1,0.0508697209650679,0.637354303243985
0.25,0.0670144791492504,0.835211080883471
0.75,0.0490426715177722,0.777548815272888
0.7,0.0126619451499536,0.54039395571525
0.25,0.0282526062478406,0.586111607231984
