"alpha","lambda","deviance"
0.1,0.202513476297461,0.692549255891028
0.15,0.412108091629055,1.09454142264771
0.1,0.380482444443588,0.752574909336824
0.1,1.79636809147811,1.22666927595068
0.4,0.126957679354918,0.72399160089308
0.1,0.232281214812627,0.716319176876018
0.2,0.0979369296625125,0.587129984540227
0.1,0.472037766454213,0.956609199727305
0.15,0.551188950973586,0.934434886769394
0.1,0.284271792678372,0.756900691125319
0.1,0.4402781487228,1.01579366332674
0.1,0.507485513980566,0.965265542257839
1,0.0596451733572129,0.758042425639574
0.1,0.4057554451579,0.808545432312589
0.15,0.730667948532724,1.17965497339656
0.55,0.101879984527432,0.633963737771602
0.1,0.154630242671435,0.554776333675072
0.2,0.411008027253839,1.14331012409822
0.65,0.103473850929075,0.861657419032574
0.25,0.317859900211126,0.965333333457492
0.1,1.05138745534028,1.2794769918045
0.15,0.0623386272921079,0.508653691323069
1,0.0860927286480872,0.869132998650505
0.1,0.696273334226327,0.96911926392951
0.65,0.031466443350899,0.373720847487894
1,0.076079927460109,0.998128415677059
0.65,0.0743382399049206,0.703844767063654
0.6,0.109503475082153,0.983088179560454
0.2,0.23771882668549,0.698219217082805
0.1,0.569144795023187,0.805185029158612
0.1,0.368611758178782,0.866184105127604
0.1,0.389379252317224,0.756421550689861
0.1,0.486578920424633,0.94957389759002
0.45,0.17825067793201,0.940535050598395
0.1,0.44597829257946,0.922480994513198
1,0.100292306269346,0.929080214010235
0.1,0.379340930404157,0.789201532477329
0.1,0.285404024903468,0.784320424131185
0.25,0.106824350158159,0.592757276752254
0.6,0.0796546577515401,0.732580267547863
0.1,0.411718252459368,0.839460478430884
0.1,0.194743471991793,0.666662098280306
