"alpha","lambda","deviance"
1,0.0729420161872262,0.867932652816319
0.15,0.0707755833266999,0.821339701262286
0.75,0.0423916436412541,0.992519179187293
0.1,0.339459032268302,1.21798254085152
0.75,0.0353764638585825,0.686315969010058
0.75,0.0375753497560111,0.895231764786714
0.1,0.222570235323057,0.994612129945334
0.4,0.0246367120699603,0.680652166484055
0.1,0.11465482961254,0.783078069135205
0.1,0.129350936458175,0.940796380602722
0.55,0.0686734951550717,1.0095702222847
0.1,0.236404477026682,1.07866926380202
0.1,0.159745899502266,0.968400018656447
0.1,0.274869926864496,1.10075704341903
0.1,0.169675184887932,1.05145711802101
0.1,0.11465482961254,0.748586102760539
0.1,0.111249494752408,0.924539682370636
0.1,0.0751747633205364,0.774400848322748
0.65,0.0423916436412541,0.781184809065564
1,0.0375753497560111,0.916062640956317
0.9,0.0343257562171084,0.864087252400407
0.1,0.141596492381456,1.00785157169074
0.65,0.0176825698399504,0.661926138263658
0.4,0.0686734951550717,0.811681287757873
0.2,0.082291501656317,0.772477582663287
0.1,0.191423633292527,1.00655316676468
1,0.0225060785327557,0.596530692523226
0.1,0.203321903548256,1.02294223381787
0.1,0.111249494752408,0.833749053376376
1,0.0411325798725696,0.900092388690287
1,0.0138928368036063,0.791858360592638
0.7,0.0556069416231776,0.978486844999681
0.15,0.150397669668919,0.981892653071436
0.1,0.22938308587002,1.17784152777836
0.5,0.0182238313677147,0.711855241183089
0.1,0.101628409607465,0.775531612924409
0.1,0.274869926864496,1.13519243629925
0.25,0.0900819762607975,0.864946461208432
0.1,0.25109861018541,1.11294733370242
0.3,0.0539553735434497,0.807152279160115
1,0.0436892472141163,0.77866537085112
0.7,0.0492892018539146,0.826538975824419
0.1,0.145930745518084,0.995273727233184
1,0.0364593335459814,0.892470188879045
0.9,0.0134802090788666,0.448643258862276
0.1,0.0956811788267799,0.753498549709725
0.1,0.169675184887932,1.00385538249027
0.7,0.030425861908365,0.693667749360781
0.1,0.339459032268302,1.16204263788068
0.1,0.185738207098907,0.9698458826266
0.1,0.310101916894951,1.21134187221144
0.8,0.0205597065665339,0.698966025793959
0.1,0.0375753497560111,0.650786923907451
0.1,0.0751747633205364,0.829842349133058
0.1,0.111249494752408,0.949579000747238
0.7,0.0375753497560111,0.810062852081245
0.7,0.00673794699908547,0.384992214481763
0.1,0.283283665246289,1.13030051587954
0.1,0.133310354468046,0.771896581157528
0.1,0.155001325879188,0.860235580595208
1,0.0556069416231776,0.910294705971671
0.1,0.215959731572498,0.880657404132956
0.1,0.209545564765974,0.839261779639234
0.1,0.11465482961254,0.913274475550041
0.95,0.0211890369346485,0.722757897208618
0.45,0.038725527100102,0.755678850919008
0.1,0.17486892372948,0.996012976446601
0.2,0.141596492381456,1.06302476704606
0.1,0.185738207098907,1.01596775897691
0.1,0.0590632881993397,0.678722404864092
0.6,0.0343257562171084,0.874684283167487
0.15,0.145930745518084,0.956702541008209
0.1,0.258784711164997,1.02719021771951
0.85,0.038725527100102,0.967661926933617
0.1,0.159745899502266,0.988376148972094
0.1,0.222570235323057,1.04855431819218
0.1,0.197283089759766,1.00586877477122
0.35,0.0646547652961579,0.901551082236221
0.75,0.082291501656317,1.06558629298707
0.1,0.17486892372948,1.01406207474968
0.15,0.0900819762607975,0.715370524529605
0.35,0.030425861908365,0.760607594997061
0.55,0.0523528582805528,0.881910446626408
0.1,0.164635704004738,0.939761256259012
0.1,0.203321903548256,0.996347914845965
0.1,0.17486892372948,0.978880076300832
0.1,0.0343257562171084,0.439215698281434
0.2,0.111249494752408,0.890106140696512
0.2,0.047825275407306,0.75943447275381
0.1,0.137390969829912,0.869428551478841
1,0.0608712089877158,1.15962560985879
0.8,0.0375753497560111,0.897587803234482
0.1,0.17486892372948,0.882649432098855
0.1,0.0798473820302198,0.745789409141035
0.1,0.266706082854464,1.0593544301808
0.1,0.266706082854464,1.04840139861288
0.1,0.150397669668919,0.881903975914078
0.1,0.0573090640210918,0.630289714128387
0.6,0.0686734951550717,0.989916132985433
0.2,0.0900819762607975,0.812735533229288
0.45,0.0774758545992635,0.991223136703362
0.5,0.0269690510825659,0.598187626907034
0.9,0.0450265702903446,0.839689905349807
0.35,0.141596492381456,0.917824637337494
0.1,0.283283665246289,1.15958608357792
0.25,0.0729420161872262,0.829539403072551
0.4,0.0464048286795906,0.690544381331929
0.25,0.082291501656317,0.960172114546096
0.95,0.0353764638585825,0.828023089977262
0.1,0.150397669668919,0.858047388030391
0.1,0.145930745518084,0.892284050068222
0.8,0.0798473820302198,1.01470553764724
0.3,0.0848104355167045,0.920823316164404
0.35,0.107945300904381,1.00899265827393
0.25,0.082291501656317,0.928675049601318
0.1,0.291954947239219,1.03114216315405
0.1,0.0774758545992635,0.723028735936811
0.9,0.0729420161872262,0.913544869735225
1,0.038725527100102,0.754837278317723
0.1,0.382969857104811,1.13889892298357
0.1,0.215959731572498,1.04581497460019
0.1,0.0774758545992635,0.734442655661275
0.1,0.129350936458175,0.889350965722979
0.1,0.104739244104163,0.890200309958717
0.75,0.0507979389288537,0.886619921425244
0.1,0.236404477026682,1.00715215572239
0.1,0.121781400795994,0.773328808562627
0.75,0.0646547652961579,0.949292930795787
0.35,0.0464048286795906,0.864886686307654
0.65,0.0507979389288537,0.864320345348457
0.4,0.0556069416231776,0.806392371962152
0.1,0.197283089759766,1.10031658069492
0.1,0.203321903548256,1.05221146195014
0.1,0.155001325879188,0.890621832033084
0.25,0.101628409607465,0.871956420971015
0.2,0.0286453595550447,0.663082734675334
1,0.0364593335459814,0.803278847978149
0.1,0.0774758545992635,0.76885243184418
0.1,0.0774758545992635,0.850596415249858
0.1,0.185738207098907,0.87946639198565
0.1,0.203321903548256,0.895123077246954
0.6,0.082291501656317,0.94370652325275
1,0.0119486655249583,0.42689869844004
0.1,0.137390969829912,0.803380612873823
1,0.0286453595550447,0.652311100681651
0.75,0.0464048286795906,0.98745493431849
0.4,0.0627344700335799,1.02178534134035
0.75,0.0464048286795906,0.970847904085434
0.9,0.0286453595550447,0.682734861346421
0.3,0.0126913556994469,0.454172450591311
0.65,0.047825275407306,0.935174595052876
0.45,0.0211890369346485,0.799855826903595
0.15,0.125509116147594,0.974077937679214
0.4,0.0590632881993397,0.846324455182399
0.95,0.0261680499375946,0.935021835007788
1,0.0253908391303805,0.911335050883334
0.8,0.0523528582805528,0.84119067205516
0.1,0.155001325879188,0.776487057633826
0.3,0.0105911271102725,0.499270963649062
1,0.0646547652961579,0.919997438004392
0.15,0.0900819762607975,0.886132694442177
1,0.0313571942118213,0.715065438855235
0.1,0.129350936458175,0.845122860879636
0.1,0.159745899502266,0.847546585594241
0.1,0.291954947239219,1.03116712402485
0.15,0.0353764638585825,0.582702829254791
0.6,0.0539553735434497,0.957306592691409
0.35,0.0523528582805528,0.767529486409766
0.1,0.141596492381456,0.924945230099158
0.1,0.22938308587002,1.02696090477077
0.95,0.0343257562171084,0.825185086067967
0.65,0.0539553735434497,0.949073404315491
0.1,0.22938308587002,1.04846596983393
0.1,0.283283665246289,1.06647306527551
0.4,0.0492892018539146,0.743338760306269
0.55,0.0751747633205364,0.994487563529914
0.1,0.0874064736669068,0.821517682716591
0.25,0.0751747633205364,0.883832737291048
0.5,0.0666338405865818,0.949783473173201
0.55,0.0152080612207607,0.691707112201309
0.15,0.11465482961254,0.830780302339231
0.15,0.0277945707849297,0.59090766127552
