"alpha","lambda","deviance"
0.9,0.0277945707849297,0.608120892006061
0.1,0.0686734951550717,0.790266536766534
1,0.0134802090788666,0.573900261595108
0.15,0.111249494752408,0.849701708046774
0.1,0.0590632881993397,0.750122641552586
0.3,0.032317034495169,0.608841303271732
0.35,0.032317034495169,0.80567083637558
1,0.030425861908365,0.867540875595259
0.6,0.0523528582805528,0.804087683619017
1,0.0343257562171084,0.627344947455177
0.25,0.047825275407306,0.776327903697831
0.6,0.016647796944852,0.566879633347527
0.65,0.0115937811526061,0.634875618697275
0.1,0.0751747633205364,0.763303546225783
1,0.0556069416231776,0.963429946365099
0.1,0.0539553735434497,0.603524972837175
0.2,0.159745899502266,0.874166510740497
0.5,0.0343257562171084,0.737530129459313
0.7,0.0666338405865818,1.14388873336532
1,0.0130798367085682,0.510978429861945
0.95,0.0246367120699603,0.780462421697888
0.15,0.0556069416231776,0.752527876262798
1,0.00673794699908547,0.225992057553256
1,0.0286453595550447,0.725608467794436
0.1,0.00967518465196625,0.408583317157262
0.55,0.0874064736669068,1.04520237523145
0.1,0.236404477026682,0.972607525223065
0.75,0.0269690510825659,0.7024756494834
0.1,0.0774758545992635,0.73387769026846
0.55,0.0295221908763096,0.795953285464121
0.1,0.17486892372948,0.958272601449285
0.3,0.0115937811526061,0.555280995658296
0.1,0.121781400795994,0.939876149357514
0.1,0.107945300904381,0.779724649868005
0.1,0.141596492381456,0.952770095071793
0.45,0.0277945707849297,0.660636965349858
0.1,0.125509116147594,1.1304478019031
0.1,0.107945300904381,0.796094080237772
0.1,0.22938308587002,0.931943721858176
0.8,0.0269690510825659,0.617495540590847
1,0.0751747633205364,1.05230973045922
0.2,0.0199490677847077,0.502280039762742
0.4,0.137390969829912,0.954947634292093
0.9,0.0333062553845528,0.883868891294055
1,0.0295221908763096,0.516299560131148
0.85,0.0556069416231776,1.00685181086866
0.1,0.0646547652961579,0.72246940691986
0.3,0.082291501656317,0.949723358635132
0.1,0.185738207098907,0.752069337357955
0.1,0.111249494752408,0.866154880140182
1,0.023904983151655,0.718665824669365
0.65,0.0199490677847077,0.883202945262926
0.1,0.0523528582805528,0.662092141062451
0.2,0.145930745518084,1.00065311013558
0.1,0.137390969829912,0.862194873989184
0.5,0.00857594601257285,0.715923230985011
0.15,0.0573090640210918,0.724261851340546
0.35,0.0590632881993397,0.831725744369159
0.1,0.22938308587002,1.0683796928066
0.7,0.0333062553845528,0.638584777984488
0.9,0.0269690510825659,0.784536969239457
0.1,0.159745899502266,0.922816072045613
0.3,0.00673794699908547,0.462089679833995
0.1,0.0492892018539146,0.611136314316752
0.1,0.118164401400088,0.87272896763656
0.15,0.125509116147594,0.96902710617766
0.1,0.137390969829912,0.914999618795679
0.1,0.111249494752408,0.845275764898121
0.3,0.0848104355167045,0.90986271279684
0.1,0.125509116147594,0.982490368213605
0.2,0.0507979389288537,0.654987501273786
0.1,0.0539553735434497,0.741437487346708
0.1,0.0492892018539146,0.698906165254251
0.4,0.0423916436412541,0.728651623202912
1,0.0277945707849297,0.831604009235859
0.95,0.023904983151655,0.730139898972314
0.1,0.101628409607465,0.860205734325273
0.65,0.0119486655249583,0.556173568051969
0.5,0.0556069416231776,0.730544274089864
0.25,0.0666338405865818,0.689760695177422
0.1,0.092839375696302,0.843518496373295
1,0.0171573841875345,0.514589843288875
0.1,0.121781400795994,0.926091033662525
0.9,0.00673794699908547,0.591481435020318
1,0.032317034495169,0.861400438657531
1,0.00673794699908547,0.561944810960258
0.65,0.0573090640210918,0.842488972167944
0.1,0.159745899502266,0.885142715431502
0.1,0.104739244104163,1.01654562735699
0.5,0.0152080612207607,0.613945896499839
0.1,0.0900819762607975,0.722887303005596
0.9,0.0590632881993397,0.930047947557899
0.25,0.0900819762607975,0.839588612860663
0.1,0.203321903548256,1.04749186323733
0.3,0.0364593335459814,0.690181462451608
1,0.047825275407306,0.781998639885529
0.8,0.0411325798725696,0.75119448279829
0.1,0.104739244104163,0.910357634223701
1,0.030425861908365,0.756653652732332
0.85,0.0102765626520759,0.392691611810257
1,0.00673794699908547,0.29933234053254
0.1,0.118164401400088,0.889693212545837
0.7,0.0261680499375946,0.590028253816712
0.15,0.169675184887932,1.04829743289247
0.1,0.101628409607465,0.8141718811507
0.1,0.17486892372948,1.09372267632007
0.85,0.0143180950178457,0.595733028133035
0.15,0.0171573841875345,0.505281746938918
0.1,0.0627344700335799,0.756360071306432
0.4,0.0269690510825659,0.734820535618153
0.9,0.0218376310364623,0.708443332125899
0.45,0.00673794699908547,0.23601506338194
0.15,0.137390969829912,1.01414495265623
0.2,0.0573090640210918,0.655879926981957
0.1,0.0848104355167045,0.766837048629964
1,0.0573090640210918,0.86373699005738
0.1,0.197283089759766,0.851953418692975
0.1,0.150397669668919,0.752865214977321
1,0.0156735783104817,0.617911087436596
0.55,0.0211890369346485,0.709884544893536
0.25,0.032317034495169,0.626169850408744
0.1,0.0956811788267799,0.906977426833493
0.2,0.082291501656317,0.90380496278267
0.4,0.0436892472141163,0.808950327180386
0.15,0.0261680499375946,0.542647268787034
0.95,0.0225060785327557,0.579863267021658
0.15,0.118164401400088,0.871749223730886
0.4,0.0751747633205364,0.928373499572693
1,0.0218376310364623,0.728665848016351
0.1,0.101628409607465,0.890683951532012
0.1,0.17486892372948,0.955550598301235
0.3,0.0666338405865818,0.834807571062575
0.3,0.0556069416231776,0.803094724663401
0.55,0.107945300904381,0.959247562738313
0.1,0.137390969829912,0.95388802913764
0.4,0.0134802090788666,0.48341575388519
0.35,0.0187816608516126,0.63408030949743
0.5,0.0464048286795906,0.770216533450847
0.55,0.0399109112468295,0.86326595562546
0.1,0.203321903548256,0.981821369185909
0.1,0.0666338405865818,0.820400764117267
0.35,0.0126913556994469,0.388373421286669
0.1,0.111249494752408,0.78215071487482
0.25,0.0295221908763096,0.645217121875812
0.1,0.121781400795994,0.801326940809976
0.9,0.0399109112468295,1.05210742531578
1,0.0187816608516126,0.710880278161748
0.2,0.0798473820302198,0.77747446520873
0.1,0.0539553735434497,0.645241575605129
1,0.0225060785327557,0.72190463047242
0.1,0.258784711164997,1.02246739112725
0.1,0.0874064736669068,0.727114693934692
0.1,0.047825275407306,0.591348636035538
0.4,0.0686734951550717,0.887991828819586
0.35,0.0246367120699603,0.615663161411463
1,0.0343257562171084,0.86286085297153
0.5,0.0261680499375946,0.549760615631908
1,0.0423916436412541,0.792680424578614
0.3,0.145930745518084,0.817098691710075
1,0.0343257562171084,1.00934008681027
0.45,0.032317034495169,0.673304049829631
0.4,0.0313571942118213,0.648535116380581
0.2,0.0646547652961579,0.814188588078213
1,0.030425861908365,0.632221326518001
0.1,0.0539553735434497,0.59582995138687
0.1,0.107945300904381,0.83248385459968
0.9,0.0627344700335799,0.925262280689417
0.45,0.047825275407306,0.81859395085252
0.25,0.11465482961254,0.975716929969446
0.35,0.0364593335459814,0.740090518333869
0.1,0.169675184887932,0.922477335055369
0.1,0.0751747633205364,0.668833703578978
1,0.0627344700335799,0.873950751156449
1,0.0231949871337613,0.560405721348721
0.1,0.349849836098401,1.0759277758579
0.5,0.0707755833266999,0.922086689616032
0.1,0.0375753497560111,0.619271659436274
0.1,0.0590632881993397,0.656128985182235
0.1,0.0523528582805528,0.781477751188805
0.85,0.0364593335459814,0.829652433842071
0.1,0.203321903548256,0.953501670903032
0.15,0.047825275407306,0.62553330597271
0.75,0.0364593335459814,0.800033534037701
0.4,0.0171573841875345,0.622167860819903
0.75,0.0246367120699603,0.662051894239807
0.45,0.0627344700335799,0.793535401364772
0.15,0.118164401400088,0.972599314041271
0.95,0.0450265702903446,0.942518287990896
0.1,0.125509116147594,0.843864235866008
0.3,0.0608712089877158,0.747247155957269
0.15,0.0261680499375946,0.559578382847294
1,0.0253908391303805,0.689405709095157
0.1,0.0707755833266999,0.760757941733957
0.1,0.0507979389288537,0.787602891038039
0.15,0.0848104355167045,0.709274407055414
0.1,0.0848104355167045,0.733337741179427
0.9,0.0313571942118213,0.782198159671165
1,0.0119486655249583,0.365180539527004
0.1,0.0874064736669068,0.676189720100243
1,0.0176825698399504,0.533416362390657
0.95,0.0269690510825659,0.9101272091503
0.8,0.0147563703394861,0.844567105283521
0.1,0.141596492381456,0.814428345560705
0.95,0.0147563703394861,0.529094088372524
0.15,0.0171573841875345,0.382731139637184
0.65,0.0286453595550447,0.794483342910836
0.65,0.00673794699908547,0.656269105558604
0.15,0.107945300904381,0.851205599928467
0.4,0.0464048286795906,0.773757632076208
0.95,0.0225060785327557,0.727219790111908
0.25,0.0556069416231776,0.785197794644984
0.9,0.0364593335459814,0.804124450062233
0.1,0.141596492381456,0.729842919174467
0.3,0.00673794699908547,0.372295649805925
1,0.0608712089877158,0.886292571261297
0.25,0.0261680499375946,0.653648234723737
1,0.0205597065665339,0.546519512211597
0.3,0.0450265702903446,0.746764478135953
1,0.0450265702903446,0.728672281568853
0.1,0.236404477026682,1.0027866018502
0.1,0.032317034495169,0.474324501504763
0.75,0.0225060785327557,0.736445428908422
0.55,0.0126913556994469,0.505424514871151
0.1,0.11465482961254,0.846163889186034
0.8,0.0646547652961579,0.963086553866549
1,0.016647796944852,0.652353406927255
1,0.032317034495169,0.863588660097302
0.1,0.180221642348607,0.934567724733121
0.1,0.209545564765974,0.98320921297216
0.4,0.0423916436412541,0.700820687443363
0.7,0.0423916436412541,0.787786544404495
0.1,0.0874064736669068,0.797907360823208
0.9,0.00673794699908547,0.518668673460597
0.9,0.0492892018539146,0.79949972165835
0.5,0.00673794699908547,0.486939522693032
0.1,0.11465482961254,0.782054068096213
0.15,0.0138928368036063,0.472029061871468
0.95,0.0152080612207607,0.566139557996754
1,0.092839375696302,0.905431037322015
0.15,0.0707755833266999,0.786360088608225
0.1,0.0798473820302198,0.718253845896042
0.85,0.023904983151655,0.657390837086892
0.55,0.00673794699908547,0.471963871335017
0.1,0.215959731572498,0.969894041606722
0.1,0.0874064736669068,0.754741754222817
0.15,0.129350936458175,0.860854495553529
0.2,0.0464048286795906,0.598554398436993
0.1,0.047825275407306,0.748066513706618
0.2,0.0751747633205364,0.835340662680198
0.1,0.118164401400088,0.751634261493774
0.1,0.145930745518084,0.897363471131793
