"alpha","lambda","deviance"
0.45,0.030425861908365,0.654381049096298
0.3,0.0464048286795906,0.813513641506421
1,0.030425861908365,0.632242322686203
0.1,0.0590632881993397,0.627402475164098
0.1,0.107945300904381,0.838711266849183
0.9,0.0627344700335799,0.925124784245186
0.45,0.0492892018539146,0.817202178236377
0.3,0.101628409607465,0.969887680217319
0.35,0.0343257562171084,0.733609043945585
0.1,0.203321903548256,0.953248755844204
0.1,0.0751747633205364,0.670438121617616
1,0.0627344700335799,0.873950751156449
1,0.0231949871337613,0.560412369180646
0.1,0.339459032268302,1.08709780416001
0.5,0.0707755833266999,0.921888623447531
0.1,0.0436892472141163,0.634640808357477
0.1,0.0556069416231776,0.656219025298447
0.1,0.0556069416231776,0.797179862861855
0.85,0.0364593335459814,0.828793701605519
0.1,0.209545564765974,0.96301176320387
0.15,0.0608712089877158,0.662709696771947
0.75,0.0364593335459814,0.798465601028686
0.45,0.0138928368036063,0.627125799454688
0.75,0.0246367120699603,0.661153057658651
0.45,0.0627344700335799,0.791524738514879
0.1,0.17486892372948,0.989676094665096
0.9,0.047825275407306,0.941935213898684
0.1,0.129350936458175,0.84782776539644
0.3,0.0646547652961579,0.751339960025622
0.15,0.023904983151655,0.545965978055012
1,0.0253908391303805,0.689406632795126
0.1,0.0707755833266999,0.756881874196462
0.1,0.0492892018539146,0.78735428808446
0.2,0.0798473820302198,0.736247991469987
0.1,0.082291501656317,0.749685234672943
0.95,0.032317034495169,0.785082792747623
1,0.0119486655249583,0.365180539527004
0.1,0.0874064736669068,0.681004235147137
1,0.0176825698399504,0.53341506839821
0.95,0.0269690510825659,0.910067630556897
0.75,0.0161533448273766,0.839541189771825
0.8,0.0277945707849297,0.822689215462341
0.95,0.0147563703394861,0.529064523884551
0.2,0.0161533448273766,0.38098996265501
0.65,0.0286453595550447,0.789661546495417
0.65,0.00673794699908547,0.654985982031506
0.15,0.107945300904381,0.870797348817223
0.4,0.0464048286795906,0.767371763125121
0.9,0.0231949871337613,0.723832384404333
0.7,0.0261680499375946,0.817449365775338
0.9,0.0364593335459814,0.803766866262167
0.1,0.145930745518084,0.736996477628638
0.3,0.00673794699908547,0.370086711373134
1,0.0608712089877158,0.886291865017533
0.3,0.0253908391303805,0.670966578932581
1,0.0205597065665339,0.546506730612826
0.3,0.0464048286795906,0.756629259495196
1,0.0450265702903446,0.728671538099426
0.1,0.243640792198287,1.00089101319993
0.1,0.032317034495169,0.473347254669992
0.75,0.0225060785327557,0.726796799375004
0.55,0.0126913556994469,0.502294224929311
0.15,0.092839375696302,0.850862999649974
0.85,0.0608712089877158,0.966185009247584
1,0.016647796944852,0.652353406927255
1,0.032317034495169,0.863591274623632
0.1,0.180221642348607,0.953350556182259
0.1,0.215959731572498,0.996507590613809
0.4,0.0423916436412541,0.698988543598352
0.7,0.0411325798725696,0.781949555471331
0.1,0.0874064736669068,0.800352174553432
1,0.00673794699908547,0.519487956839185
0.8,0.0507979389288537,0.796684643582941
0.55,0.00673794699908547,0.48586530671337
0.15,0.082291501656317,0.7875764899037
0.15,0.0130798367085682,0.466007118787729
1,0.0138928368036063,0.567740207545997
1,0.092839375696302,0.905431037322015
0.15,0.0751747633205364,0.793076423837271
0.1,0.0848104355167045,0.736710042342596
0.85,0.0231949871337613,0.656683247653942
0.55,0.00673794699908547,0.468783731504456
0.1,0.215959731572498,0.980417894445368
0.1,0.0900819762607975,0.757907228006986
0.15,0.133310354468046,0.863009016915971
0.2,0.0507979389288537,0.618307122803516
0.1,0.0507979389288537,0.755553747809763
0.2,0.082291501656317,0.866417723038855
0.1,0.125509116147594,0.759320717323596
0.1,0.145930745518084,0.89775904742396
0.2,0.0751747633205364,0.836283209800357
0.65,0.0436892472141163,0.764198077441231
0.1,0.164635704004738,0.960514383208936
0.25,0.137390969829912,0.963170431840054
0.45,0.038725527100102,0.808714602787338
0.1,0.082291501656317,0.810025684114639
